Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0109.png,177.60972031637237,0.9788085310392736,0.8587578480946515,0.8851909148089951,0.7374656573712769,1.9260836276184232,1.6206654397242117,22.541344400427594,4.32599831504216
s0110.png,38.64882309494135,0.9482119372931779,0.9908604890068001,0.9918153309083267,0.9818045685867682,0.31018515294577137,0.1277153376777112,23.895232453270616,1.2638719369708036
s0111.png,16.77933692776231,0.9035458546533125,0.9981932604414763,0.9985610794088221,0.9963897862980603,0.08674949030211841,0.02604412823991535,23.975438630922007,0.631231138691152
s0112.png,132.25526574023732,0.9762306367645013,0.938272337950455,0.9550913632142298,0.8803552663367007,1.165734409362152,0.6914434780820956,23.356119359654944,2.8704349961935005
s0113.png,165.37303362352725,0.9713420270629405,0.930994109764506,0.9443266462932365,0.8667503940008396,1.3022753515867325,0.8017357371021012,23.21608669108669,3.267746026207171
s0114.png,114.53789353565679,0.9763242217007041,0.9442196498254638,0.9603869661354703,0.8915508925758902,0.8943211983940041,0.6471223880718565,23.43057354390984,2.7045975778098166
s0115.png,31.627282956464537,0.9369350866726174,0.9942509117887243,0.995242854130976,0.988534884452785,0.18766140942452966,0.08199881805957614,23.927492501391956,1.0513794597567658
s0116.png,55.435650609339,0.9668581764746818,0.9778252616630725,0.9809517371867856,0.956142290679405,0.5135202662905594,0.2962476618499945,23.745054554079697,1.931040873145904
s0117.png,200.39093623359545,0.9719025227079852,0.9187026091062171,0.9409202756258703,0.8440150463127085,1.4699711640661481,0.8947019909218975,23.132460545193688,3.331658120931025
s0118.png,40.33429143061303,0.9627925295739582,0.9880920632815694,0.9899786564658603,0.976325949996566,0.28474979990693666,0.16308261317415237,23.86923147009248,1.404234680135708
s0119.png,47.012654236892885,0.9673439815127706,0.9832683705349653,0.985860865814876,0.9668167720458066,0.3855617159364165,0.2256355840023578,23.80157867984891,1.6934820750707944
s0120.png,79.21693450189653,0.9700814537354377,0.9723984334869147,0.9797985560475645,0.9455588688629752,0.5869902302321102,0.3349471334536496,23.711300977178865,1.987365403061617
s0121.png,93.59803295485486,0.9477574627682434,0.9776893299338574,0.9807346066481165,0.9558765594168128,0.6501482242359928,0.2895035556768917,23.73537892559393,2.004029697896328
s0122.png,77.04540417871641,0.9773351414861206,0.9660631383635108,0.9793790208429611,0.9332780722077817,0.5409082567181913,0.38432657719106567,23.67494216787839,2.0095671282445737
s0123.png,147.6353125281726,0.973254860895804,0.9307900314009986,0.9407777679898938,0.8663703895017042,1.3169291136906076,0.8130330194633028,23.224943399512366,3.322420943647258
s0124.png,101.65874361421456,0.9715054035498863,0.9606245659581172,0.9729796443443705,0.9227996658890834,0.694023237525069,0.4667873137785701,23.608607079195316,2.2688453436309755
s0125.png,159.7617253746683,0.9706143281108541,0.9348935088964716,0.9451528638096289,0.8740261199914112,1.2566237948903898,0.7602025288580109,23.275782798256046,3.2138140895776153
s0126.png,35.27476032591893,0.9250516112705902,0.9933612959786506,0.9940955936383618,0.9867666801393363,0.23177987679568085,0.09585355230705961,23.923757564643317,1.129634103939961
s0127.png,86.54946070691808,0.9728657403405128,0.962744218186947,0.9703441601472477,0.926876532233992,0.7444785366960579,0.46139273396895636,23.591160220994475,2.352990478959394
s0128.png,73.11236595504707,0.9623784320629599,0.9807401735131047,0.98627784241934,0.9618513673458757,0.3916264902218036,0.23711220127274663,23.764157014157014,1.8311264229477475
s0129.png,168.3249423620782,0.9745705441494333,0.9224858298593166,0.9409109303482034,0.8509805258077711,1.3825034189431071,0.8740968355133499,23.155207624234173,3.282561068283794
s0130.png,141.41165382401746,0.9754881653251577,0.9276334857834062,0.939750218214132,0.860504306903905,1.2837639054056593,0.8508735882107177,23.165491553876823,3.3424249663309444
s0131.png,94.12737790262736,0.9225776553309383,0.9875891432339581,0.9907039594483499,0.9753324012471759,0.45749063623103126,0.1560338289861304,23.86137451065681,1.5087565284334699
s0132.png,133.84721895740591,0.9751654802393191,0.9364612199274258,0.9512946663487849,0.8769599429752608,1.1891997924038062,0.7316210760764225,23.332894145203962,2.938906455930679
s0133.png,123.36693140911792,0.9628531146854373,0.9610330167261735,0.9679316401355267,0.9235846216215258,0.8484245498587781,0.4810544785461961,23.545796050140495,2.5458215748003177
s0134.png,145.183803443694,0.9780482836769713,0.9197626353978695,0.9361925101778974,0.845963707845291,1.3520567497978493,0.9170873387495262,23.136843943760372,3.3744115306078966
s0135.png,146.95737895713933,0.9700668437447795,0.9380406331618796,0.9504000395894004,0.8799205518622248,1.2657153778462797,0.733899502235053,23.29566128694194,3.0897440976736466
s0136.png,111.55523117787244,0.9767291100110482,0.9404205376845611,0.9497319558996343,0.8843909903483695,1.1058628523092493,0.7172339964054824,23.32830531576556,3.039194876604362
s0137.png,118.78017236633508,0.9584633799169352,0.9739713411611498,0.9874990255565324,0.9486202661151271,0.5601409304233244,0.27022825611614065,23.773520773520772,1.671790359509594
s0138.png,205.86653882876726,0.9703964616893036,0.9192830396334744,0.9340992005854675,0.8450818562740697,1.6718339546508934,0.9022747310046888,23.123395167195508,3.493054846884738
s0139.png,196.75715836251402,0.9665928054585877,0.9284005659752499,0.9445977160430012,0.8619280482996512,1.569763787634124,0.8167806934082542,23.22044140830268,3.2026656283132393
s0140.png,140.84526225104742,0.9758227106209386,0.9297525048230865,0.9427770620950457,0.8644400983407123,1.3056678386803755,0.8144799095050116,23.20192348118562,3.218152358694782
s0141.png,49.924536715359494,0.9164536064371351,0.9945980146323721,0.996458987458636,0.9892252312795355,0.22254363477630706,0.0671391139406915,23.94471694716947,0.9473965855093625
s0142.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0143.png,69.92863908348978,0.9594895690525974,0.9840273154468356,0.9904417984140803,0.9683098041772517,0.3531681012302895,0.18722706404829986,23.84242293079402,1.4303630574303474
s0144.png,137.76693624690162,0.9727721150082942,0.9390459542221335,0.9530378605765153,0.8818076013735392,1.2446651821039474,0.7091904108202916,23.336584185498463,2.9409466886973803
s0145.png,91.79665058257939,0.9710844605924891,0.9606493844021224,0.9670152722598916,0.9228473940633619,0.7568331635793224,0.4939073439844518,23.530373419582475,2.5432442806125626
s0146.png,116.83608256164669,0.9531791439197336,0.9709427251386407,0.9764661403894684,0.9427300001667867,0.8210219475398683,0.36166468126084966,23.690289895213034,2.179058419416415
s0147.png,15.993107528739056,0.9043069613303926,0.997634336846204,0.9978721887266666,0.9952742730168256,0.09718407920467385,0.03556381404517248,23.970751179642736,0.7057483415068909
s0148.png,37.22742233354221,0.9626147130799931,0.9884239546444893,0.9900049424124763,0.9769819836536249,0.31264513183949827,0.15997151151353822,23.857178098243377,1.4416836417745655
